/Users/ramazanhanaev/Desktop/instagram_telegram_bot_beckap/instagram_telegram_bot_reserv/bot_env_working/lib/python3.12/site-packages/telegram/utils/request.py:49: UserWarning: python-telegram-bot is using upstream urllib3. This is allowed but not supported by python-telegram-bot maintainers.
  warnings.warn(
/Users/ramazanhanaev/Desktop/instagram_telegram_bot_beckap/instagram_telegram_bot_reserv/bot_env_working/lib/python3.12/site-packages/apscheduler/__init__.py:1: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import get_distribution, DistributionNotFound
2025-07-20 14:12:39,084 - utils.system_monitor - CRITICAL - 🚨 АКТИВИРОВАН ЗАЩИТНЫЙ РЕЖИМ - система будет принудительно охлаждена
2025-07-20 14:12:39,084 - utils.system_monitor - CRITICAL - 🚨 АКТИВИРОВАН ЗАЩИТНЫЙ РЕЖИМ - превышены критические лимиты!
2025-07-20 14:12:39,084 - utils.task_queue - WARNING - 🚨 Система перегружена! Уровень: 'ЭКСТРЕННАЯ ОСТАНОВКА - система перегружена' | Потоков: 1 | Задержка: 120.0с
2025-07-20 14:12:39,084 - utils.task_queue - WARNING - 🚨 Система критически перегружена! Приостанавливаем обработку новых задач
2025-07-20 14:12:50,257 - telegram.ext.updater - ERROR - Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:12:50,258 - __main__ - ERROR - Update "None" caused error "Conflict: terminated by other getUpdates request; make sure that only one bot instance is running"
2025-07-20 14:12:50,259 - telegram_bot.bot - ERROR - Ошибка при обработке обновления None: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:12:55,408 - telegram.ext.updater - ERROR - Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:12:55,408 - __main__ - ERROR - Update "None" caused error "Conflict: terminated by other getUpdates request; make sure that only one bot instance is running"
2025-07-20 14:12:55,409 - telegram_bot.bot - ERROR - Ошибка при обработке обновления None: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:13:01,614 - telegram.ext.updater - ERROR - Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:13:01,614 - __main__ - ERROR - Update "None" caused error "Conflict: terminated by other getUpdates request; make sure that only one bot instance is running"
2025-07-20 14:13:01,615 - telegram_bot.bot - ERROR - Ошибка при обработке обновления None: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:13:09,088 - utils.system_monitor - CRITICAL - 🚨 ПРЕВЫШЕНЫ ЗАЩИТНЫЕ ЛИМИТЫ: Load: 12.11 > 12.0
2025-07-20 14:13:09,089 - utils.system_monitor - CRITICAL - 🚨 АКТИВИРОВАН ЗАЩИТНЫЙ РЕЖИМ - система будет принудительно охлаждена
2025-07-20 14:13:09,089 - utils.system_monitor - CRITICAL - 🚨 АКТИВИРОВАН ЗАЩИТНЫЙ РЕЖИМ - превышены критические лимиты!
2025-07-20 14:13:09,089 - utils.system_monitor - CRITICAL - 🚨 ПРЕВЫШЕНЫ ЗАЩИТНЫЕ ЛИМИТЫ: Load: 12.11 > 12.0
2025-07-20 14:13:09,089 - utils.system_monitor - CRITICAL - 🚨 АКТИВИРОВАН ЗАЩИТНЫЙ РЕЖИМ - система будет принудительно охлаждена
2025-07-20 14:13:09,089 - utils.system_monitor - CRITICAL - 🚨 АКТИВИРОВАН ЗАЩИТНЫЙ РЕЖИМ - превышены критические лимиты!
2025-07-20 14:13:09,089 - utils.task_queue - WARNING - 🚨 Система перегружена! Уровень: 'ЭКСТРЕННАЯ ОСТАНОВКА - система перегружена' | Потоков: 1 | Задержка: 120.0с
2025-07-20 14:13:09,089 - utils.task_queue - WARNING - 🚨 Система критически перегружена! Приостанавливаем обработку новых задач
2025-07-20 14:13:09,316 - telegram.ext.updater - ERROR - Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:13:09,316 - __main__ - ERROR - Update "None" caused error "Conflict: terminated by other getUpdates request; make sure that only one bot instance is running"
2025-07-20 14:13:09,317 - telegram_bot.bot - ERROR - Ошибка при обработке обновления None: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:13:16,209 - telegram.ext.updater - ERROR - Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:13:16,212 - __main__ - ERROR - Update "None" caused error "Conflict: terminated by other getUpdates request; make sure that only one bot instance is running"
2025-07-20 14:13:16,213 - telegram_bot.bot - ERROR - Ошибка при обработке обновления None: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:13:26,494 - telegram.ext.updater - ERROR - Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-07-20 14:13:26,495 - __main__ - ERROR - Update "None" caused error "Conflict: terminated by other getUpdates request; make sure that only one bot instance is running"
